Time,Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6
542.6,0.0,-0.00179352633497,0.0,-0.00951048892789,0.0,0.0
542.7,0.0,-0.0017569698281,0.0,-0.00934661987599,0.0,0.0
542.8,0.0,-0.00172115843206,0.0,-0.00918547985128,0.0,0.0
542.9,0.0,-0.0016860769614,0.0,-0.00902702568156,0.0,0.0
543.0,0.0,-0.00165171053854,0.0,-0.00887121482336,0.0,0.0
543.1,0.0,-0.00161804458709,0.0,-0.00871800535294,0.0,0.0
543.2,0.0,-0.00158506483227,0.0,-0.00856735595382,0.0,0.0
543.3,0.0,-0.00155275728652,0.0,-0.00841922591526,0.0,0.0
543.4,0.0,-0.0015211082479,0.0,-0.00827357512369,0.0,0.0
543.5,0.0,-0.00149010429559,0.0,-0.00813036405011,0.0,0.0
543.6,0.0,-0.00145973228046,0.0,-0.00798955375164,0.0,0.0
543.7,0.0,-0.00142997932217,0.0,-0.00785110585676,0.0,0.0
543.8,0.0,-0.00140083280235,0.0,-0.00771498256139,0.0,0.0
543.9,0.0,-0.00137228036114,0.0,-0.00758114661898,0.0,0.0
544.0,0.0,-0.00134430988832,0.0,-0.0074495613407,0.0,0.0
544.1,0.0,-0.00131690952426,0.0,-0.00732019057652,0.0,0.0
544.2,0.0,-0.00129006764775,0.0,-0.00719299871956,0.0,0.0
544.3,0.0,-0.00126377287359,0.0,-0.0070679506952,0.0,0.0
544.4,0.0,-0.00123801405323,0.0,-0.00694501194908,0.0,0.0
544.5,0.0,-0.0012127802605,0.0,-0.00682414844855,0.0,0.0
544.6,0.0,-0.00118806079553,0.0,-0.00670532666923,0.0,0.0
544.7,0.0,-0.00116384517572,0.0,-0.0065885135923,0.0,0.0
544.8,0.0,-0.00114012312951,0.0,-0.00647367669879,0.0,0.0
544.9,0.0,-0.0011168845969,0.0,-0.00636078395961,0.0,0.0
545.0,0.0,-0.00109411972242,0.0,-0.00624980382895,0.0,0.0
545.1,0.0,-0.00107181885355,0.0,-0.00614070523937,0.0,0.0
545.2,0.0,-0.00104997253076,0.0,-0.00603345759743,0.0,0.0
545.3,0.0,-0.00102857149174,0.0,-0.0059280307714,0.0,0.0
545.4,0.0,-0.00100760665709,0.0,-0.00582439509474,0.0,0.0
545.5,0.0,-0.000987069137803,0.0,-0.00572252134907,0.0,0.0
545.6,0.0,-0.000966950224438,0.0,-0.00562238076292,0.0,0.0
545.7,0.0,-0.000947241385378,0.0,-0.00552394500726,0.0,0.0
545.8,0.0,-0.000927934260527,0.0,-0.00542718618953,0.0,0.0
545.9,0.0,-0.000909020661834,0.0,-0.00533207684452,0.0,0.0
546.0,0.0,-0.000890492569908,0.0,-0.00523858992727,0.0,0.0
546.1,0.0,-0.000872342126896,0.0,-0.00514669881192,0.0,0.0
546.2,0.0,-0.000854561634777,0.0,-0.00505637728679,0.0,0.0
546.3,0.0,-0.000837143552708,0.0,-0.00496759954267,0.0,0.0
546.4,0.0,-0.000820080493884,0.0,-0.00488034017046,0.0,0.0
546.5,0.0,-0.000803365222179,0.0,-0.0047945741569,0.0,0.0
546.6,0.0,-0.000786990650476,0.0,-0.00471027687488,0.0,0.0
546.7,0.0,-0.000770949832575,0.0,-0.00462742408485,0.0,0.0
546.8,0.0,-0.000755235964645,0.0,-0.00454599192378,0.0,0.0
546.9,0.0,-0.000739842385948,0.0,-0.00446595689718,0.0,0.0
547.0,0.0,-0.00072476256646,0.0,-0.00438729588421,0.0,0.0
547.1,0.0,-0.000709990109849,0.0,-0.00430998612362,0.0,0.0
547.2,0.0,-0.000695518753131,0.0,-0.00423400520888,0.0,0.0
547.3,0.0,-0.000681342359224,0.0,-0.00415933108843,0.0,0.0
547.4,0.0,-0.000667454915086,0.0,-0.00408594205785,0.0,0.0
547.5,0.0,-0.000653850530794,0.0,-0.00401381675393,0.0,0.0
547.6,0.0,-0.000640523437277,0.0,-0.00394293414896,0.0,0.0
547.7,0.0,-0.000627467983369,0.0,-0.00387327354767,0.0,0.0
547.8,0.0,-0.00061467863254,0.0,-0.00380481458357,0.0,0.0
547.9,0.0,-0.000602149959458,0.0,-0.00373753721325,0.0,0.0
548.0,0.0,-0.000589876651931,0.0,-0.00367142170859,0.0,0.0
548.1,0.0,-0.00057785350641,0.0,-0.00360644865591,0.0,0.0
548.2,0.0,-0.000566075420309,0.0,-0.00354259895323,0.0,0.0
548.3,0.0,-0.000554537402762,0.0,-0.00347985379726,0.0,0.0
548.4,0.0,-0.000543234558111,0.0,-0.00341819468802,0.0,0.0
548.5,0.0,-0.000532162092301,0.0,-0.00335760342226,0.0,0.0
548.6,0.0,-0.000521315310583,0.0,-0.00329806208349,0.0,0.0
548.7,0.0,-0.000510689612736,0.0,-0.00323955304418,0.0,0.0
548.8,0.0,-0.000500280494352,0.0,-0.00318205895631,0.0,0.0
548.9,0.0,-0.000490083538371,0.0,-0.00312556275685,0.0,0.0
549.0,0.0,-0.000480094423634,0.0,-0.00307004764871,0.0,0.0
549.1,0.0,-0.000470308910918,0.0,-0.00301549711129,0.0,0.0
549.2,0.0,-0.000460722850588,0.0,-0.00296189488789,0.0,0.0
549.3,0.0,-0.000451332177284,0.0,-0.00290922498304,0.0,0.0
549.4,0.0,-0.000442132909116,0.0,-0.00285747165876,0.0,0.0
549.5,0.0,-0.000433121145443,0.0,-0.00280661943179,0.0,0.0
549.6,0.0,-0.000424293063962,0.0,-0.00275665307014,0.0,0.0
549.7,0.0,-0.000415644921087,0.0,-0.00270755758747,0.0,0.0
549.8,0.0,-0.000407173048496,0.0,-0.00265931824217,0.0,0.0
549.9,0.0,-0.000398873853247,0.0,-0.00261192052928,0.0,0.0
550.0,0.0,-0.000390743816017,0.0,-0.00256535018015,0.0,0.0
550.1,0.0,-0.000382779490229,0.0,-0.00251959315756,0.0,0.0
550.2,-3.05893204709,-0.000374977496165,0.0,-0.00247463565683,0.0,0.0
550.3,-6.49473275096,-0.000367334527155,0.0,-0.00243046409127,0.0,0.0
550.4,-8.14426972243,-0.000359847339898,0.0,-0.00238706510284,0.0,0.0
550.5,-8.88596536747,-0.000352512760596,0.0,-0.00234442554742,0.0,0.0
550.6,-9.16723088615,-0.000345327677071,0.0,-0.00230253249714,0.0,0.0
550.7,-9.21592877472,-0.000338289043964,0.0,-0.0022613732336,0.0,0.0
550.8,-9.14808810111,-0.000331393876213,0.0,-0.00222093524761,0.0,0.0
550.9,-9.02277276177,-0.000324639247641,0.0,-0.00218120623949,0.0,0.0
551.0,-8.87003039352,-0.000318022295724,0.0,-0.00214217410437,0.0,0.0
551.1,-8.70512904311,-0.000311540214851,0.0,-0.00210382693915,0.0,0.0
551.2,-8.53580906133,-0.000305190252986,0.0,-0.00206615304068,0.0,0.0
551.3,-8.36597707507,-0.000298969719124,0.0,-0.00202914089088,0.0,0.0
551.4,-8.1975876166,-0.000292875976056,0.0,-0.00199277916562,0.0,0.0
551.5,-8.03160157759,-0.000286906438612,0.0,-0.00195705672743,0.0,0.0
551.6,-7.86847441404,-0.000281058574616,0.0,-0.00192196262176,0.0,0.0
551.7,-7.70840481488,-0.000275329905356,0.0,-0.00188748607522,0.0,0.0
551.8,-7.5514613553,-0.000269718000356,0.0,-0.00185361649292,0.0,0.0
551.9,-7.39764699791,-0.000264220480258,0.0,-0.00182034345484,0.0,0.0
552.0,-7.24693193492,-0.000258835012781,0.0,-0.0017876567152,0.0,0.0
552.1,-7.09927030411,-0.000253559314366,0.0,-0.00175554619543,0.0,0.0
552.2,-6.95460869061,-0.000248391147353,0.0,-0.00172400198626,0.0,0.0
552.3,-6.81289044488,-0.0002433283204,0.0,-0.00169301434216,0.0,0.0
552.4,-6.67405786969,-0.000238368686876,0.0,-0.00166257367858,0.0,0.0
552.5,-6.53805332188,-0.000233510142244,0.0,-0.0016326705732,0.0,0.0
552.6,-6.40481976166,-0.000228750628231,0.0,-0.00160329575625,0.0,0.0
552.7,-6.27430102061,-0.000224088123966,0.0,-0.001574440118,0.0,0.0
552.8,-6.14644192675,-0.000219520652523,0.0,-0.00154609469699,0.0,0.0
552.9,-6.02118835697,-0.000215046278693,0.0,-0.00151825068034,0.0,0.0
553.0,-5.8984872527,-0.000210663102428,0.0,-0.00149089940822,0.0,0.0
553.1,-5.7782866171,-0.000206369266514,0.0,-0.00146403235817,0.0,0.0
553.2,-5.66053550301,-0.000202162949449,0.0,-0.00143764115531,0.0,0.0
553.3,-5.54518399648,-0.000198042369203,0.0,-0.00141171756129,0.0,0.0
553.4,-5.43218319821,-0.000194005775974,0.0,-0.00138625348101,0.0,0.0
553.5,-5.32148520411,-0.000190051457712,0.0,-0.00136124095155,0.0,0.0
553.6,-5.2130430857,-0.000186177737386,0.0,-0.00133667214546,0.0,0.0
553.7,-5.10681087053,-0.000182382973455,0.0,-0.00131253936391,0.0,0.0
553.8,-5.0027435229,-0.00017866555646,0.0,-0.00128883503886,0.0,0.0
553.9,-4.9007969248,-0.000175023910983,0.0,-0.00126555173008,0.0,0.0
554.0,-4.80092785731,-0.000171456491153,0.0,-0.00124268212481,0.0,0.0
554.1,-4.70309398226,-0.000167961782068,0.0,-0.00122021903173,0.0,0.0
554.2,-4.60725382429,-0.000164538305952,0.0,-0.00119815537716,0.0,0.0
554.3,-4.5133667533,-0.000161184607005,0.0,-0.00117648421381,0.0,0.0
554.4,-4.42139296721,-0.000157899265753,0.0,-0.00115519870543,0.0,0.0
554.5,-4.33129347508,-0.000154680887939,0.0,-0.00113429213427,0.0,0.0
554.6,-4.24303008058,-0.000151528108138,0.0,-0.0011137578973,0.0,0.0
554.7,-4.15656536581,-0.000148439589716,0.0,-0.00109358950197,0.0,0.0
554.8,-4.07186267545,-0.000145414022998,0.0,-0.00107378056415,0.0,0.0
554.9,-3.98888610115,-0.000142450126177,0.0,-0.00105432480868,0.0,0.0
555.0,-3.90760046639,-0.000139546640306,0.0,-0.00103521606979,0.0,0.0
555.1,-3.82797131153,-0.000136702334107,0.0,-0.00101644828439,0.0,0.0
555.2,-3.74996487918,-0.000133916002698,0.0,-0.000998015490227,0.0,0.0
555.3,-3.67354809991,-0.000131186463335,0.0,-0.000979911829287,0.0,0.0
555.4,-3.59868857825,-0.00012851255694,0.0,-0.000962131543683,0.0,0.0
555.5,-3.5253545789,10,0.0,-0.00094466897009,0.0,0.0
555.6,-3.34326362536,10,10,1.04908570024,0.0,0.0
555.7,-3.14406194508,10,10,1.66255999747,0.0,0.0
555.8,-2.95569678939,10,10,2.05205807181,0.0,0.0
555.9,-2.78287193745,10,10,2.32589703019,0.0,0.0
556.0,-2.62313904632,10,10,2.53928370012,0.0,0.0
556.1,-2.47279395949,10,10,2.72037081142,0.0,0.0
556.2,-2.32870844361,10,10,2.88352957184,0.0,0.0
556.3,-2.18866639383,10,10,3.03611049757,0.0,0.0
556.4,-2.0512310805,10,10,3.18188727453,0.0,0.0
556.5,-1.915522683,10,10,3.32281101349,0.0,0.0
556.6,-1.78102610795,10,10,3.4599038491,0.0,0.0
556.7,-1.64745293735,10,10,3.59371413558,0.0,0.0
556.8,-1.51465066437,10,10,3.72454832717,0.0,0.0
556.9,-1.38254605851,10,10,3.85258910551,0.0,0.0
557.0,-1.25111103053,10,10,3.97795556284,0.0,0.0
557.1,-1.12034256344,10,10,4.10073386942,0.0,0.0
557.2,-0.990251135226,10,10,4.22099290571,0.0,0.0
557.3,-0.860854142483,10,10,4.33879223576,0.0,0.0
557.4,-0.73217221527,10,10,4.4541861791,0.0,0.0
557.5,-0.604227179474,10,10,4.56722589504,0.0,0.0
557.6,-0.47704094714,10,10,4.67796045434,0.0,0.0
557.7,-0.350634924433,10,10,4.78643739489,0.0,0.0
557.8,-0.225029705873,10,10,4.89270301427,0.0,0.0
557.9,-0.100244925648,10,10,4.9968025282,0.0,0.0
558.0,0.0237008056004,10,10,5.09878016037,0.0,0.0
558.1,0.14678991791,10,10,5.19867919722,0.0,0.0
558.2,0.269005874625,10,10,5.29654202463,0.0,0.0
558.3,0.390333152242,10,10,5.39241015527,0.0,0.0
558.4,0.510757213845,10,10,5.4863242509,0.0,0.0
558.5,0.630264479532,10,10,5.57832414211,0.0,0.0
558.6,0.748842295687,10,10,5.66844884641,0.0,0.0
558.7,0.866478904047,10,10,5.75673658538,0.0,0.0
558.8,0.983163411102,10,10,5.84322480128,0.0,0.0
558.9,1.09888575805,10,10,5.927950173,0.0,0.0
559.0,1.2136366915,10,10,6.01094863176,0.0,0.0
559.1,1.32740773488,10,10,6.09225537636,0.0,0.0
559.2,1.44019116068,10,10,6.17190488815,0.0,0.0
559.3,1.55197996346,10,10,6.24993094566,0.0,0.0
559.4,1.66276783367,10,10,6.32636663889,0.0,0.0
559.5,1.77254913213,10,10,6.40124438343,0.0,0.0
559.6,1.88131886539,10,10,6.47459593412,0.0,0.0
559.7,1.98907266175,10,10,6.54645239857,0.0,0.0
559.8,2.09580674793,10,10,6.61684425035,0.0,0.0
559.9,2.20151792658,10,10,6.68580134188,0.0,0.0
560.0,2.30620355427,10,10,6.75335291714,0.0,0.0
560.1,2.40986152034,10,10,6.81952762402,0.0,0.0
560.2,2.51249022621,10,10,6.88435352651,0.0,0.0
560.3,2.6140885654,10,10,6.94785811659,0.0,0.0
560.4,2.71465590415,10,10,7.01006832588,0.0,0.0
560.5,2.81380293863,0.0,10,7.06730459476,0.0,0.0
560.6,2.80202318845,0.0,0.0,6.07883662389,0.0,0.0
560.7,2.77073966968,0.0,0.0,5.52480274019,0.0,0.0
560.8,2.74784017631,0.0,0.0,5.19309180481,0.0,0.0
560.9,2.73803310454,0.0,0.0,4.97563713002,0.0,0.0
561.0,2.73889745932,0.0,0.0,4.81737087599,0.0,0.0
561.1,2.74676290672,0.0,0.0,4.69022230648,0.0,0.0
561.2,2.75853567624,0.0,0.0,4.57987294722,0.0,0.0
561.3,2.77203303968,0.0,0.0,4.47900988748,0.0,0.0
561.4,2.78585031211,0.0,0.0,4.3838891218,0.0,0.0
561.5,2.79913858305,0.0,0.0,4.2925849685,0.0,0.0
561.6,2.81141279878,0.0,0.0,4.20409834632,0.0,0.0
561.7,2.82241392807,0.0,0.0,4.11790253839,0.0,0.0
561.8,2.83201835067,0.0,0.0,4.03371180485,0.0,0.0
561.9,2.84018132121,0.0,0.0,3.95136351076,0.0,0.0
562.0,2.84690289485,0.0,0.0,3.87075807691,0.0,0.0
562.1,2.85220789423,0.0,0.0,3.79182838464,0.0,0.0
562.2,2.85613435279,0.0,0.0,3.71452418436,0.0,0.0
562.3,2.85872694996,0.0,0.0,3.63880414657,0.0,0.0
562.4,2.86003333218,0.0,0.0,3.56463180625,0.0,0.0
562.5,2.86010207848,0.0,0.0,3.49197349037,0.0,0.0
562.6,2.85898159238,0.0,0.0,3.42079725584,0.0,0.0
562.7,2.85671951052,0.0,0.0,3.35107234225,0.0,0.0
562.8,2.85336239719,0.0,0.0,3.28276888695,0.0,0.0
562.9,2.84895559566,0.0,0.0,3.21585777388,0.0,0.0
563.0,2.84354316505,0.0,0.0,3.15031055072,0.0,0.0
563.1,2.83716786319,0.0,0.0,3.08609938086,0.0,0.0
563.2,2.82987115415,0.0,0.0,3.02319701329,0.0,0.0
563.3,2.82169322851,0.0,0.0,2.96157676174,0.0,0.0
563.4,2.81267303028,0.0,0.0,2.9012124886,0.0,0.0
563.5,2.80284828673,0.0,0.0,2.84207859142,0.0,0.0
563.6,2.79225553969,0.0,0.0,2.78414999081,0.0,0.0
563.7,2.78093017691,0.0,0.0,2.72740211919,0.0,0.0
563.8,2.76890646334,0.0,0.0,2.67181091007,0.0,0.0
563.9,2.75621757188,0.0,0.0,2.61735278761,0.0,0.0
564.0,2.74289561345,0.0,0.0,2.56400465663,0.0,0.0
564.1,2.72897166641,0.0,0.0,2.51174389271,0.0,0.0
564.2,2.71447580529,0.0,0.0,2.46054833258,0.0,0.0
564.3,2.69943712874,0.0,0.0,2.41039626475,0.0,0.0
564.4,2.68388378683,0.0,0.0,2.36126642026,0.0,0.0
564.5,2.66784300761,0.0,0.0,2.31313796365,0.0,0.0
564.6,2.65134112299,0.0,0.0,2.26599048417,0.0,0.0
564.7,2.63440359398,0.0,0.0,2.21980398707,0.0,0.0
564.8,2.61705503523,0.0,0.0,2.17455888514,0.0,0.0
564.9,2.59931923897,0.0,0.0,2.13023599043,0.0,0.0
565.0,2.5812191983,0.0,0.0,2.08681650606,0.0,0.0
565.1,2.56277712986,0.0,0.0,2.0442820183,0.0,0.0
565.2,2.54401449599,0.0,0.0,2.00261448873,0.0,0.0
565.3,2.52495202619,0.0,0.0,1.96179624658,0.0,0.0
565.4,2.50560973811,0.0,0.0,1.92180998129,0.0,0.0
565.5,2.48600695794,0.0,0.0,1.88263873509,0.0,0.0
565.6,2.46616234029,0.0,0.0,1.84426589589,0.0,0.0
565.7,2.44609388754,0.0,0.0,1.80667519017,0.0,0.0
565.8,2.42581896866,0.0,0.0,1.76985067611,0.0,0.0
565.9,2.4053543376,0.0,0.0,1.73377673684,0.0,0.0
566.0,2.38471615106,0.0,0.0,1.69843807377,0.0,0.0
566.1,2.36391998598,0.0,0.0,1.66381970016,0.0,0.0
566.2,2.34298085638,0.0,0.0,1.62990693473,0.0,0.0
566.3,2.32191322986,0.0,0.0,1.59668539543,0.0,0.0
566.4,2.30073104367,0.0,0.0,1.56414099337,0.0,0.0
566.5,2.27944772027,0.0,0.0,1.5322599268,0.0,0.0
566.6,2.25807618255,0.0,0.0,1.50102867532,0.0,0.0
566.7,2.23662886863,0.0,0.0,1.47043399408,0.0,0.0
566.8,2.21511774621,0.0,0.0,1.4404629082,0.0,0.0
566.9,2.19355432665,0.0,0.0,1.41110270726,0.0,0.0
567.0,2.17194967853,0.0,0.0,1.38234093992,0.0,0.0
567.1,2.15031444094,0.0,0.0,1.35416540862,0.0,0.0
567.2,2.12865883642,0.0,0.0,1.32656416441,0.0,0.0
567.3,2.10699268348,0.0,0.0,1.29952550191,0.0,0.0
567.4,2.08532540885,0.0,0.0,1.2730379543,0.0,0.0
567.5,2.06366605935,0.0,0.0,1.2470902885,0.0,0.0
567.6,2.04202331349,0.0,0.0,1.22167150038,0.0,0.0
567.7,2.0204054927,0.0,0.0,1.19677081011,0.0,0.0
567.8,1.99882057228,0.0,0.0,1.17237765756,0.0,0.0
567.9,1.97727619208,0.0,0.0,1.14848169786,0.0,0.0
568.0,1.95577966682,0.0,0.0,1.125072797,0.0,0.0
568.1,1.93433799622,0.0,0.0,1.10214102749,0.0,0.0
568.2,1.91295787476,0.0,0.0,1.07967666424,0.0,0.0
568.3,1.89164570124,0.0,0.0,1.05767018033,0.0,0.0
568.4,1.87040758803,0.0,0.0,1.03611224305,0.0,0.0
568.5,1.84924937011,0.0,0.0,1.01499370993,0.0,0.0
568.6,1.82817661383,0.0,0.0,0.994305624794,0.0,0.0
568.7,1.80719462543,0.0,0.0,0.974039214065,0.0,0.0
568.8,1.78630845933,0.0,0.0,0.954185882971,0.0,0.0
568.9,1.76552292623,0.0,0.0,0.934737211925,0.0,0.0
569.0,1.74484260088,0.0,0.0,0.915684952954,0.0,0.0
569.1,1.72427182974,0.0,0.0,0.897021026199,0.0,0.0
569.2,1.70381473838,0.0,0.0,0.878737516485,0.0,0.0
569.3,1.6834752387,0.0,0.0,0.860826669974,0.0,0.0
569.4,1.66325703586,0.0,0.0,0.843280890865,0.0,0.0
569.5,1.64316363516,0.0,0.0,0.82609273818,0.0,0.0
569.6,1.62319834861,0.0,0.0,0.809254922609,0.0,0.0
569.7,1.60336430134,0.0,0.0,0.792760303413,0.0,0.0
569.8,1.58366443788,0.0,0.0,0.776601885401,0.0,0.0
569.9,1.5641015282,0.0,0.0,0.760772815959,0.0,0.0
570.0,1.5446781736,0.0,0.0,0.745266382146,0.0,0.0
570.1,1.52539681244,0.0,0.0,0.730076007853,0.0,0.0
570.2,1.5062597257,0.0,0.0,0.715195251001,0.0,0.0
570.3,1.48726904241,0.0,0.0,0.700617800823,0.0,0.0
570.4,1.46842674483,0.0,0.0,0.686337475176,0.0,0.0
570.5,1.44973467363,0.0,0.0,0.672348217926,0.0,0.0
570.6,1.43119453279,0.0,0.0,0.658644096379,0.0,0.0
570.7,1.41280789439,0.0,0.0,0.645219298764,0.0,0.0
570.8,1.39457620334,0.0,0.0,0.632068131766,0.0,0.0
570.9,1.37650078186,0.0,0.0,0.619185018116,0.0,0.0
571.0,1.35858283389,0.0,0.0,0.606564494223,0.0,0.0
571.1,1.34082344939,0.0,0.0,0.594201207858,0.0,0.0
571.2,1.32322360845,0.0,0.0,0.582089915884,0.0,0.0
571.3,1.30578418534,0.0,0.0,0.570225482031,0.0,0.0
571.4,1.28850595241,0.0,0.0,0.558602874717,0.0,0.0
571.5,1.27138958387,0.0,0.0,0.547217164921,0.0,0.0
571.6,1.25443565949,0.0,0.0,0.536063524083,0.0,0.0
571.7,1.23764466816,0.0,0.0,0.525137222065,0.0,0.0
571.8,1.22101701135,0.0,0.0,0.514433625136,0.0,0.0
571.9,1.20455300647,0.0,0.0,0.503948194017,0.0,0.0
572.0,1.18825289015,0.0,0.0,0.493676481949,0.0,0.0
572.1,1.17211682136,0.0,0.0,0.483614132807,0.0,0.0
572.2,1.15614488452,0.0,0.0,0.473756879258,0.0,0.0
572.3,1.14033709247,0.0,0.0,0.464100540943,0.0,0.0
572.4,1.1246933893,0.0,0.0,0.454641022717,0.0,0.0
572.5,1.10921365323,0.0,0.0,0.445374312893,0.0,0.0
572.6,1.09389769923,0.0,0.0,0.436296481562,0.0,0.0
572.7,1.07874528173,0.0,0.0,0.427403678912,0.0,0.0
572.8,1.06375609711,0.0,0.0,0.418692133601,0.0,0.0
572.9,1.0489297862,0.0,0.0,0.410158151155,0.0,0.0
573.0,1.03426593663,-2.99700054551,0.0,0.401798112404,0.0,0.0
573.1,0.986722154193,-6.46553326675,0.0,0.0789234146634,0.0,0.0
573.2,0.895532506163,-8.13167576199,0.0,-0.477146234842,0.0,0.0
573.3,0.782509787707,-8.88176410949,0.0,-0.989453822263,0.0,0.0
573.4,0.665780401986,-9.1672405538,0.0,-1.39527680427,0.0,0.0
573.5,0.554650581838,-9.21802089397,0.0,-1.702622372,0.0,0.0
573.6,0.452122998683,-9.15118007478,0.0,-1.93596592783,0.0,0.0
573.7,0.357945572133,-9.02631470525,0.0,-2.11820662584,0.0,0.0
573.8,0.27063303151,-8.8737437388,0.0,-2.26636360483,0.0,0.0
573.9,0.188515568712,-8.70887338916,0.0,-2.39187349688,0.0,0.0
574.0,0.110170705177,-8.5395143508,0.0,-2.50201024871,0.0,0.0
574.1,0.0345341707219,-8.36960904714,0.0,-2.60125442026,0.0,0.0
574.2,-0.039128211206,-8.20113021015,0.0,-2.69231980428,0.0,0.0
574.3,-0.111292701041,-8.03504796839,0.0,-2.77684404545,0.0,0.0
574.4,-0.182251386285,-7.87182245007,0.0,-2.85582586805,0.0,0.0
574.5,-0.2521723895,-7.71165469192,0.0,-2.92989133912,0.0,0.0
574.6,-0.32114399809,-7.55461443369,0.0,-2.99945170568,0.0,0.0
574.7,-0.389204967546,-7.40070520049,0.0,-3.06479513134,0.0,0.0
574.8,-0.456364422702,-7.24989744113,0.0,-3.12613922429,0.0,0.0
574.9,-0.52261450132,-7.10214539479,0.0,-3.18366077169,0.0,0.0
575.0,-0.587938176922,-6.95739566972,0.0,-3.23751242568,0.0,0.0
575.1,-0.652313989843,-6.81559160021,0.0,-3.28783200958,0.0,0.0
575.2,-0.715718847265,-6.67667545353,0.0,-3.33474769124,0.0,0.0
575.3,-0.778129642284,-6.54058954179,0.0,-3.37838086008,0.0,0.0
575.4,-0.839524163206,-6.40727677642,0.0,-3.41884773654,0.0,0.0
575.5,-0.899881582528,-6.27668093874,0.0,-3.45626028558,0.0,0.0
575.6,-0.959182700512,-6.14874680635,0.0,-3.4907267495,0.0,0.0
575.7,-1.01741004734,-6.02342020622,0.0,-3.52235197299,0.0,0.0
575.8,-1.07454790506,-5.90064803069,0.0,-3.55123761483,0.0,0.0
575.9,-1.13058228485,-5.7803782348,0.0,-3.57748229759,0.0,0.0
576.0,-1.18550088016,-5.6625598243,0.0,-3.60118172305,0.0,0.0
576.1,-1.23929300741,-5.54714283922,0.0,-3.62242876837,0.0,0.0
576.2,-1.29194954081,-5.43407833527,0.0,-3.64131357111,0.0,0.0
576.3,-1.34346284509,-5.32331836445,0.0,-3.65792360745,0.0,0.0
576.4,-1.39382670819,-5.21481595536,0.0,-3.67234376592,0.0,0.0
576.5,-1.44303627493,-5.10852509367,0.0,-3.68465641803,0.0,0.0
576.6,-1.49108798233,-5.00440070276,0.0,-3.69494148633,0.0,0.0
576.7,-1.5379794969,-4.90239862466,0.0,-3.70327651043,0.0,0.0
576.8,-1.58370965388,-4.80247560144,0.0,-3.70973671119,0.0,0.0
576.9,-1.62827839868,-4.70458925684,0.0,-3.71439505306,0.0,0.0
577.0,-1.67168673033,-4.60869807832,0.0,-3.71732230496,0.0,0.0
577.1,-1.71393664699,-4.51476139945,0.0,-3.71858709943,0.0,0.0
577.2,-1.75503109348,-4.4227393827,0.0,-3.71825599037,0.0,0.0
577.3,-1.79497391073,-4.33259300252,0.0,-3.71639350929,0.0,0.0
577.4,-1.83376978715,-4.24428402878,0.0,-3.71306222004,0.0,0.0
577.5,-1.8714242118,-4.1577750106,0.0,-3.70832277229,0.0,0.0
577.6,-1.90794342934,-4.07302926042,0.0,-3.70223395352,0.0,0.0
577.7,-1.94333439668,-3.99001083848,0.0,-3.69485273975,0.0,0.0
577.8,-1.97760474137,-3.90868453754,0.0,-3.68623434499,0.0,0.0
577.9,-2.01076272146,-3.829015868,0.0,-3.67643226933,0.0,0.0
578.0,-2.04281718705,-3.75097104322,0.0,-3.66549834596,0.0,0.0
578.1,-2.07377754326,-3.67451696522,0.0,-3.65348278682,0.0,0.0
578.2,-2.10365371468,-3.59962121065,0.0,-3.64043422718,0.0,0.0
578.3,-2.13245611124,-3.52625201701,0.0,-3.62639976907,0.0,0.0
578.4,-2.16019559543,-3.45437826921,0.0,-3.61142502356,0.0,0.0
578.5,-2.1868834508,-3.38396948637,0.0,-3.59555415197,0.0,0.0
578.6,-2.21253135182,-3.31499580887,0.0,-3.57882990601,0.0,0.0
578.7,-2.23715133487,-3.24742798571,0.0,-3.56129366695,0.0,0.0
578.8,-2.26075577048,-3.18123736209,0.0,-3.54298548364,0.0,0.0
578.9,-2.28335733672,-3.11639586729,0.0,-3.52394410971,0.0,0.0
579.0,-2.30496899365,-3.05287600271,0.0,-3.50420703969,0.0,0.0
579.1,-2.3256039589,-2.99065083025,0.0,-3.48381054425,0.0,0.0
579.2,-2.34527568424,-2.9296939609,0.0,-3.4627897045,0.0,0.0
579.3,-2.36399783318,-2.86997954348,0.0,-3.44117844544,0.0,0.0
579.4,-2.38178425955,-2.81148225375,0.0,-3.41900956849,0.0,0.0
579.5,-2.39864898694,-2.75417728364,0.0,-3.39631478323,0.0,0.0
579.6,-2.41460618915,-2.69804033072,0.0,-3.37312473822,0.0,0.0
579.7,-2.4296701714,-2.64304758791,0.0,-3.34946905116,0.0,0.0
579.8,-2.44385535247,-2.58917573336,0.0,-3.32537633812,0.0,0.0
579.9,-2.4571762476,-2.53640192061,0.0,-3.30087424208,0.0,0.0
580.0,-2.46964745217,-2.48470376884,0.0,-3.27598946073,0.0,0.0
580.1,-2.48128362618,-2.43405935342,0.0,-3.2507477735,0.0,0.0
580.2,-2.49209947939,-2.38444719659,0.0,-3.22517406791,0.0,0.0
580.3,-2.50210975725,-2.33584625837,0.0,-3.19929236521,0.0,0.0
580.4,-2.5113292274,-2.28823592761,0.0,-3.17312584536,0.0,0.0
580.5,-2.51977266691,-2.24159601329,0.0,-3.14669687135,0.0,0.0
580.6,-2.52745485013,-2.19590673591,0.0,-3.12002701288,0.0,0.0
